# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  148       4.042040880994e+03       1.110866784457e+00       0.000000000000e+00      -4.447545344005e+01       8.216403192925e-08       2.908016858947e-04      -1.670908491707e-06 
  149       4.074482054487e+03       1.110486696022e+00       0.000000000000e+00      -4.471435317227e+01       8.170661743444e-08       2.884210935132e-04      -1.657376999762e-06 
  150       4.106839181780e+03       1.109667593549e+00       0.000000000000e+00      -4.493486752880e+01       8.125368135710e-08       2.860647685179e-04      -1.643521414863e-06 
  151       4.139104756327e+03       1.108411784799e+00       0.000000000000e+00      -4.513664772851e+01       8.080581477489e-08       2.837344691855e-04      -1.629368651070e-06 
  152       4.171270959175e+03       1.106722119872e+00       0.000000000000e+00      -4.531935184403e+01       8.036343949560e-08       2.814316329427e-04      -1.614946613103e-06 
  153       4.203329652565e+03       1.104602001226e+00       0.000000000000e+00      -4.548264502507e+01       7.992679337485e-08       2.791573578957e-04      -1.600284200241e-06 
  154       4.235272373529e+03       1.102055393704e+00       0.000000000000e+00      -4.562619972182e+01       7.949591514181e-08       2.769123840521e-04      -1.585411310011e-06 
  155       4.267090327494e+03       1.099086834556e+00       0.000000000000e+00      -4.574969590829e+01       7.907062872675e-08       2.746970742366e-04      -1.570358841658e-06 
  156       4.298774381879e+03       1.095701443459e+00       0.000000000000e+00      -4.585282130570e+01       7.865052708374e-08       2.725113946997e-04      -1.555158699414e-06 
  157       4.330315059697e+03       1.091904932543e+00       0.000000000000e+00      -4.593527160589e+01       7.823495550223e-08       2.703548954192e-04      -1.539843795546e-06 
  158       4.361702533150e+03       1.087703616412e+00       0.000000000000e+00      -4.599675069460e+01       7.782299440079e-08       2.682266900959e-04      -1.524448053199e-06 
  159       4.392926617234e+03       1.083104422168e+00       0.000000000000e+00      -4.603697087492e+01       7.741344159686e-08       2.661254358410e-04      -1.509006409024e-06 
  160       4.423976763337e+03       1.078114899433e+00       0.000000000000e+00      -4.605565309066e+01       7.700479404574e-08       2.640493125580e-04      -1.493554815596e-06 
  161       4.454842820625e+03       1.072743139875e+00       0.000000000000e+00      -4.605252866775e+01       7.659572627374e-08       2.619967133959e-04      -1.478124114383e-06 
  162       4.485517409306e+03       1.066997506747e+00       0.000000000000e+00      -4.602734424287e+01       7.618666217262e-08       2.599684640259e-04      -1.462720733531e-06 
  163       4.515993745985e+03       1.060886900472e+00       0.000000000000e+00      -4.597985769962e+01       7.577844369215e-08       2.579658575643e-04      -1.447343435155e-06 
  164       4.546264891912e+03       1.054420856522e+00       0.000000000000e+00      -4.590983691816e+01       7.537185140640e-08       2.559899573911e-04      -1.431989135601e-06 
  165       4.576323750106e+03       1.047609555025e+00       0.000000000000e+00      -4.581706000559e+01       7.496759791647e-08       2.540415850600e-04      -1.416652820100e-06 
  166       4.606163062497e+03       1.040463830370e+00       0.000000000000e+00      -4.570131552626e+01       7.456632103267e-08       2.521213080222e-04      -1.401327456181e-06 
