# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  141       3.737434842942e+03       1.024873933463e+00       0.000000000000e+00      -4.103819385661e+01       8.171011554770e-08       2.949580182793e-04      -1.716636875359e-06 
  142       3.768783137077e+03       1.024622634570e+00       0.000000000000e+00      -4.127429925762e+01       8.124168151169e-08       2.924959113977e-04      -1.701434015050e-06 
  143       3.800040901694e+03       1.023925862032e+00       0.000000000000e+00      -4.149183080728e+01       8.077433883399e-08       2.900342234806e-04      -1.685587138983e-06 
  144       3.831197305227e+03       1.022785383119e+00       0.000000000000e+00      -4.169039187407e+01       8.030621262312e-08       2.875631628848e-04      -1.669227402214e-06 
  145       3.862244814263e+03       1.021203980729e+00       0.000000000000e+00      -4.186961877775e+01       7.983791778980e-08       2.850840345253e-04      -1.652409353671e-06 
  146       3.893176556009e+03       1.019185156745e+00       0.000000000000e+00      -4.202916256200e+01       7.937065940418e-08       2.826009922948e-04      -1.635168884178e-06 
  147       3.923985401360e+03       1.016733036962e+00       0.000000000000e+00      -4.216868285908e+01       7.890554124095e-08       2.801181209101e-04      -1.617543701457e-06 
  148       3.954663959263e+03       1.013852382765e+00       0.000000000000e+00      -4.228784815892e+01       7.844355372882e-08       2.776394255382e-04      -1.599573358878e-06 
  149       3.985204571076e+03       1.010548602808e+00       0.000000000000e+00      -4.238633607821e+01       7.798556145135e-08       2.751688212126e-04      -1.581299284294e-06 
  150       4.015599304928e+03       1.006827764694e+00       0.000000000000e+00      -4.246383362945e+01       7.753229019276e-08       2.727101220378e-04      -1.562764808934e-06 
  151       4.045839950077e+03       1.002696606655e+00       0.000000000000e+00      -4.252003749004e+01       7.708431352252e-08       2.702670301835e-04      -1.544015196365e-06 
  152       4.075918011273e+03       9.981625492349e-01       0.000000000000e+00      -4.255465427135e+01       7.664203891224e-08       2.678431246682e-04      -1.525097671533e-06 
  153       4.105824703117e+03       9.932337069629e-01       0.000000000000e+00      -4.256740078778e+01       7.620569337867e-08       2.654418499319e-04      -1.506061449860e-06 
  154       4.135550944418e+03       9.879189000386e-01       0.000000000000e+00      -4.255800432586e+01       7.577530864656e-08       2.630665041976e-04      -1.486957766420e-06 
  155       4.165087352558e+03       9.822276660095e-01       0.000000000000e+00      -4.252620291329e+01       7.535070582484e-08       2.607202276228e-04      -1.467839905180e-06 
